id,origem,tipo,localizacao,ser,area,quartos,banheiros,vagas,condo,preco,timestamp_extracao
324db95f-e453-4cfb-bfa4-925e695ac27d,Chaves na Mão,Condomínio,de Lourdes,SER2,330,4,6,5,2000.0,5999000.0,2025-04-23 23:07:07.008526
2c084f40-8674-42aa-a892-bec10006e391,Chaves na Mão,Condomínio,Edson Queiroz,SER7,247,5,3,4,1400.0,780000.0,2025-04-23 23:07:07.008526
523945ae-d696-40ac-a286-c355dd1a00ab,Chaves na Mão,Condomínio,José de Alencar,SER6,225,3,5,4,1670.0,1390000.0,2025-04-23 23:07:07.008526
3bf3ac04-43fd-4012-8109-23e3319b8f78,Chaves na Mão,Condomínio,Passaré,SER8,175,4,3,3,650.0,580000.0,2025-04-23 23:07:07.008526
2696317f-408f-4dfe-90e1-c2a6a8b71fdb,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,82,3,2,3,620.0,379000.0,2025-04-23 23:07:07.008526
b154deb6-6160-4c15-ad68-3a5e9d351c15,Chaves na Mão,Condomínio,Sapiranga,SER7,134,5,5,2,600.0,520000.0,2025-04-23 23:07:07.008526
b1c627e9-362c-46fe-bf5e-dc45480e6f6f,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,96,3,3,2,650.0,365000.0,2025-04-23 23:07:07.008526
6e993a9c-683c-4e6a-b09c-dfe8425d1027,Chaves na Mão,Condomínio,Jangurussu,SER9,67,2,2,1,333.0,220000.0,2025-04-23 23:07:07.008526
96c48e11-bd4c-4574-9dae-b9c72834df85,Chaves na Mão,Condomínio,Passaré,SER8,68,2,2,1,150.0,260000.0,2025-04-23 23:07:07.008526
5c1e8111-1e13-43bb-a6ba-91dfdc2cb29e,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,134,3,4,2,800.0,550000.0,2025-04-23 23:07:07.008526
d95df595-b2fd-4781-bc8a-50e690149a49,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,90,3,3,2,600.0,450000.0,2025-04-23 23:07:07.008526
dfb7e312-b1ff-4b13-aa13-ccc733916d90,Chaves na Mão,Condomínio,Edson Queiroz,SER7,186,4,5,5,1500.0,925000.0,2025-04-23 23:07:07.008526
c941f232-b68f-44e4-843c-503449b9a5ef,Chaves na Mão,Condomínio,José de Alencar,SER6,266,4,5,4,1800.0,1990000.0,2025-04-23 23:07:07.008526
ca25963c-4920-4855-bb48-1a489ac936bf,Chaves na Mão,Condomínio,Cidade dos Funcionários,SER6,180,3,3,2,1250.0,598000.0,2025-04-23 23:07:07.008526
4e4d1a4d-5fe9-4aee-a815-734b00cae503,Chaves na Mão,Condomínio,Passaré,SER8,50,2,3,2,380.0,230000.0,2025-04-23 23:07:07.008526
7f4913f7-e961-44da-9433-1a67574811f0,Chaves na Mão,Condomínio,Vila União,SER4,106,3,2,2,530.0,525000.0,2025-04-23 23:07:07.008526
2dabbf14-b927-4c59-9c25-fe340e610129,Chaves na Mão,Condomínio,Sapiranga,SER7,115,3,3,1,575.0,320000.0,2025-04-23 23:07:07.008526
0d1cf0e8-adfc-44d0-8e8a-8b7351ddc08d,Chaves na Mão,Condomínio,Alphaville Fortaleza,Outro,500,4,6,4,1250.0,6000000.0,2025-04-23 23:07:07.008526
1b9c31b8-f299-4c8c-b943-8b3412eca832,Chaves na Mão,Condomínio,Passaré,SER8,102,3,3,2,620.0,398999.0,2025-04-23 23:07:07.008526
713b39d9-cddb-4800-92c5-a5d05a52395e,Chaves na Mão,Condomínio,Engenheiro Luciano Cavalcante,SER7,317,4,6,4,727.0,1390000.0,2025-04-23 23:07:07.008526
cb4101ed-c223-4eb3-8064-66048fd501fd,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,96,3,4,2,522.0,365000.0,2025-04-23 23:07:07.008526
0f6e2cc4-b029-470d-9344-6614a0be5355,Chaves na Mão,Condomínio,Passaré,SER8,93,2,1,2,200.0,200000.0,2025-04-23 23:07:07.008526
b4f9baab-6638-4714-9d61-7bba7845e4d9,Chaves na Mão,Condomínio,Maraponga,SER10,112,3,4,2,772.0,790000.0,2025-04-23 23:07:07.008526
dae6e484-aeb2-49a9-a938-be85c46da919,Chaves na Mão,Condomínio,Maraponga,SER10,86,3,3,2,0.0,543000.0,2025-04-23 23:07:07.008526
82ff0d98-c672-4553-9288-f99ef070a27e,Chaves na Mão,Condomínio,Praia do Futuro,SER7,186,3,4,3,1129.0,1628308.0,2025-04-23 23:07:07.008526
a105ce43-5fa6-4d57-9941-bd8934391bb7,Chaves na Mão,Condomínio,Conjunto Esperança,SER10,140,3,2,2,0.0,550000.0,2025-04-23 23:07:07.008526
036f48e1-cfce-43f9-86c1-8d53fc36b896,Chaves na Mão,Condomínio,Sapiranga,SER7,213,3,4,3,0.0,990000.0,2025-04-23 23:07:07.008526
4f45d8bf-a978-4d5a-b38f-1c4d76849994,Chaves na Mão,Condomínio,Praia do Futuro,Outro,218,4,5,4,1085.0,1663000.0,2025-04-23 23:07:07.008526
7eb7249e-7e47-41e0-8c66-7cff2630cebc,Chaves na Mão,Condomínio,Sapiranga,SER7,104,3,2,2,600.0,310000.0,2025-04-23 23:07:07.008526
14363ee4-e54d-4177-9e73-dbea22659998,Chaves na Mão,Condomínio,Cocó,SER7,450,4,5,2,0.0,1300000.0,2025-04-23 23:07:07.008526
793f8df7-aee0-4e67-b1a4-0de66d0fddbf,Chaves na Mão,Condomínio,Engenheiro Luciano Cavalcante,SER7,127,4,4,3,730.0,540000.0,2025-04-23 23:07:07.008526
deefbdfe-2fc1-48a9-8c51-e50df4991455,Chaves na Mão,Condomínio,Passaré,SER8,53,3,2,2,280.0,317013.0,2025-04-23 23:07:07.008526
4e933f15-252c-41c5-98b8-e9b4e64f99f0,Chaves na Mão,Condomínio,Passaré,SER8,71,3,3,2,500.0,284000.0,2025-04-23 23:07:07.008526
564d2193-9994-4dd6-b9e4-c6a2c0d1f2f3,Chaves na Mão,Condomínio,Sapiranga,SER7,145,3,4,2,943.0,750000.0,2025-04-23 23:07:07.008526
793dc299-0492-4b2f-8e31-ae8a45f11364,Chaves na Mão,Condomínio,Praia do Futuro,SER7,185,4,4,2,1130.0,1460000.0,2025-04-23 23:07:07.008526
b4e42357-732b-473c-b5a0-c972f71c54bb,Chaves na Mão,Condomínio,Maraponga,SER10,86,3,3,2,0.0,543000.0,2025-04-23 23:07:07.008526
dca436de-44a4-43d8-b451-e81991c9fc13,Chaves na Mão,Condomínio,José de Alencar,SER6,167,3,4,2,600.0,550000.0,2025-04-23 23:07:07.008526
94eb1087-261b-4d0e-91ae-f84d5e53c31f,Chaves na Mão,Condomínio,Cidade dos Funcionários,SER6,188,3,5,3,1180.0,1150000.0,2025-04-23 23:07:07.008526
143ed9ba-c4c3-44f6-936e-1a2a3b014c9b,Chaves na Mão,Condomínio,Passaré,SER8,132,3,3,3,785.0,490000.0,2025-04-23 23:07:07.008526
f174b0cd-237b-40a2-ad62-e84aec219d5c,Chaves na Mão,Condomínio,José de Alencar,SER6,170,4,5,3,950.0,800000.0,2025-04-23 23:07:07.008526
f030bf08-6999-4883-b7a8-2c0db001e5d9,Chaves na Mão,Condomínio,Messejana,SER6,131,3,4,3,1050.0,630000.0,2025-04-23 23:07:07.008526
7a919e80-4514-4f53-8503-bd5cdce2a2f3,Chaves na Mão,Condomínio,Cambeba,SER6,520,5,5,8,0.0,1100000.0,2025-04-23 23:07:07.008526
12c524a1-b6be-4d88-b079-be73c9c9f351,Chaves na Mão,Condomínio,Alphaville Fortaleza,Outro,369,4,6,4,1250.0,3490000.0,2025-04-23 23:07:07.008526
9ce3ddfd-cb65-440d-b5e5-5314a4f3033a,Chaves na Mão,Condomínio,Alphaville Fortaleza,Outro,496,4,7,6,1400.0,3490000.0,2025-04-23 23:07:07.008526
8b1ea976-36ac-4205-ac09-6f392b945de6,Chaves na Mão,Condomínio,Sapiranga,SER7,190,4,4,4,100.0,620000.0,2025-04-23 23:07:07.008526
be678c0a-5c35-4dd9-a34b-90a275f91e66,Chaves na Mão,Condomínio,Sapiranga,SER7,134,3,4,4,0.0,685000.0,2025-04-23 23:07:07.008526
e2144e63-4b4c-402a-8bf0-9ba57fd65544,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,186,3,4,3,1323.0,900000.0,2025-04-23 23:07:07.008526
cabe7ce3-24dc-42e8-8165-1d0aee21ca25,Chaves na Mão,Condomínio,Maraponga,SER10,173,3,3,3,354.0,1300000.0,2025-04-23 23:07:07.008526
b1b79508-04df-460e-afc1-edab94d07834,Chaves na Mão,Condomínio,São Gerardo,SER3,235,4,5,3,1176.0,999000.0,2025-04-23 23:07:07.008526
5c754760-654e-4342-984c-350f825b58b7,Chaves na Mão,Condomínio,Coité,Outro,188,4,5,4,80.0,620000.0,2025-04-23 23:07:07.008526
238562b9-c7df-4087-8eb8-3c770b612867,Chaves na Mão,Condomínio,Sapiranga,SER7,507,4,4,5,0.0,1300000.0,2025-04-23 23:07:07.008526
58708a96-5485-43d7-9e32-e848b7c29cbb,Chaves na Mão,Condomínio,Parque Iracema,SER6,167,3,4,2,1300.0,599000.0,2025-04-23 23:07:07.008526
3d92249d-a9a0-47e4-886d-6cb94cae04e3,Chaves na Mão,Condomínio,Sapiranga,SER7,162,4,4,1,1300.0,680000.0,2025-04-23 23:07:07.008526
c43e02c5-028d-41e6-b137-85d250bf9d13,Chaves na Mão,Condomínio,José de Alencar,SER6,135,3,4,2,1186.0,750000.0,2025-04-23 23:07:07.008526
b8764279-00bc-492d-a15e-d740656b6d97,Chaves na Mão,Condomínio,Passaré,SER8,170,2,2,1,355.0,560000.0,2025-04-23 23:07:07.008526
4b129171-d204-46ef-a6c9-150fb201b0af,Chaves na Mão,Condomínio,Jardim Cearense,SER10,94,3,3,2,460.0,419999.0,2025-04-23 23:07:07.008526
5607c4d6-3fd5-42aa-988d-2856e1001122,Chaves na Mão,Condomínio,Sapiranga,SER7,125,3,4,2,0.0,720000.0,2025-04-23 23:07:07.008526
0d8431e9-9aa0-467c-8d32-7577c6a8b58c,Chaves na Mão,Condomínio,Vicente Pinzon,SER2,604,4,5,5,2000.0,6000000.0,2025-04-23 23:07:07.008526
9551fa9d-f0de-4e60-92ac-9c25fcfdc9e8,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,84,3,3,2,0.0,349000.0,2025-04-23 23:07:07.008526
9b55329e-b9c3-4db6-a061-99c3cf817c82,Chaves na Mão,Condomínio,Passaré,SER8,53,3,2,2,0.0,317013.0,2025-04-23 23:07:07.008526
51f284d6-5fb3-403e-b128-f187cd955619,Chaves na Mão,Condomínio,Alphaville Fortaleza,Outro,500,4,5,4,1300.0,5000000.0,2025-04-23 23:07:07.008526
3b768a8a-0be2-4643-9abf-ec5a8bac0276,Chaves na Mão,Condomínio,Engenheiro Luciano Cavalcante,SER7,176,5,5,2,1050.0,700000.0,2025-04-23 23:07:07.008526
e4cc5f77-cefa-4a6b-a766-2295dfd351da,Chaves na Mão,Condomínio,José de Alencar,SER6,186,3,4,3,1270.0,895000.0,2025-04-23 23:07:07.008526
e80616b3-6f49-47df-9d33-ad088261ca14,Chaves na Mão,Condomínio,Parque Manibura,SER6,320,4,4,6,0.0,1200000.0,2025-04-23 23:07:07.008526
20577a16-54ee-4b04-9cb5-ce169a193fc7,Chaves na Mão,Condomínio,José de Alencar,SER6,125,3,4,2,0.0,580000.0,2025-04-23 23:07:07.008526
8a45a3a3-b203-490f-80e6-5ca56a9efed6,Chaves na Mão,Condomínio,São Bento,SER6,244,4,5,4,0.0,790000.0,2025-04-23 23:07:07.008526
be484c2e-c0d4-4073-a3b0-c734d5b6a0b5,Chaves na Mão,Condomínio,de Lourdes,SER2,278,4,5,5,0.0,3800000.0,2025-04-23 23:07:07.008526
ec834e23-a2c3-4f29-8baa-1065371a6f38,Chaves na Mão,Condomínio,Parque Iracema,SER6,186,4,4,2,300.0,650000.0,2025-04-23 23:07:07.008526
74aef701-476d-4b7d-9e2e-6092f4d4c7c9,Chaves na Mão,Condomínio,Eusébio,Outro,150,3,3,4,0.0,399900.0,2025-04-23 23:07:07.008526
c9178667-5613-46bb-a6f2-307c70edda61,Chaves na Mão,Condomínio,Mondubim,SER10,145,4,4,1,0.0,580000.0,2025-04-23 23:07:07.008526
4b03e385-6ab8-4ade-a753-ce9da3792810,Chaves na Mão,Condomínio,Cajazeiras,SER9,406,6,3,3,50.0,600000.0,2025-04-23 23:07:07.008526
b962a542-2cde-4881-bb33-0daabda67522,Chaves na Mão,Condomínio,São Bento,SER6,200,3,3,2,0.0,365000.0,2025-04-23 23:07:07.008526
978055a4-c0d2-40da-9237-c4d5019986ec,Chaves na Mão,Condomínio,Sabiaguaba,SER7,165,4,5,3,1050.0,795000.0,2025-04-23 23:07:07.008526
8e7919e3-ef56-489f-8d62-8bda4ca18fa7,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,96,3,3,2,570.0,365000.0,2025-04-23 23:07:07.008526
357ac01e-c35a-4665-bbad-539f86be851e,Chaves na Mão,Condomínio,Barroso,SER9,76,2,3,1,380.0,290000.0,2025-04-23 23:07:07.008526
74ce04c9-55f3-4b7c-8842-03c266db5593,Chaves na Mão,Condomínio,Sapiranga,SER7,176,5,5,3,950.0,560000.0,2025-04-23 23:07:07.008526
d6a7d5a4-8d0e-4a05-a688-42d39312506b,Chaves na Mão,Condomínio,Siqueira,SER5,54,2,2,1,200.0,230000.0,2025-04-23 23:07:07.008526
32feef16-22a7-404c-9010-73f06bef579f,Chaves na Mão,Condomínio,Papicu,SER2,230,3,2,2,0.0,450000.0,2025-04-23 23:07:07.008526
893cc656-4812-4471-9633-fb271b6194cc,Chaves na Mão,Condomínio,Engenheiro Luciano Cavalcante,SER7,126,5,5,2,1050.0,670000.0,2025-04-23 23:07:07.008526
cd975eef-9a29-4ab1-b6aa-e1705693955b,Chaves na Mão,Condomínio,Maraponga,SER10,70,3,2,2,70.0,480000.0,2025-04-23 23:07:07.008526
1379155c-a290-4545-af5a-d5672c62b5d5,Chaves na Mão,Condomínio,José de Alencar,SER6,110,3,2,3,400.0,450000.0,2025-04-23 23:07:07.008526
359a9a92-8cf0-451e-9495-4a89bd96b45b,Chaves na Mão,Condomínio,Edson Queiroz,SER7,176,4,5,3,1550.0,1250000.0,2025-04-23 23:07:07.008526
2ee53ab6-ada3-4a75-9c5b-373775c4fb5a,Chaves na Mão,Condomínio,Prefeito José Walter,SER8,79,3,3,2,0.0,329000.0,2025-04-23 23:07:07.008526
a0f1a4f8-389d-4a6b-ad37-3ef5a93a3ebf,Chaves na Mão,Condomínio,Alphaville Fortaleza,Outro,510,5,7,4,1400.0,4990000.0,2025-04-23 23:07:07.008526
ddf4f7fb-9a52-4cc2-ab6b-04dc2bda40b5,Chaves na Mão,Condomínio,Edson Queiroz,SER7,123,3,4,3,0.0,599900.0,2025-04-23 23:07:07.008526
6fc201ab-9f4f-4dce-b4b0-78bfddfaf183,Chaves na Mão,Condomínio,Presidente Kennedy,SER3,240,4,5,5,1100.0,1600000.0,2025-04-23 23:07:07.008526
a51013d1-d153-483d-bcce-6897f3ff7c02,Chaves na Mão,Condomínio,Passaré,SER8,86,3,2,2,200.0,350000.0,2025-04-23 23:07:07.008526
ffbb222e-0b1a-472d-87e1-fe957aeacc9a,Chaves na Mão,Condomínio,Presidente Kennedy,SER3,235,3,5,4,1200.0,1300000.0,2025-04-23 23:07:07.008526
f5971ebf-5b12-44cf-84e5-b34f31a96137,Chaves na Mão,Condomínio,Edson Queiroz,SER7,186,4,5,4,1500.0,1200000.0,2025-04-23 23:07:07.008526
1c253ce9-0b70-475e-8ca9-8fceb0e39eee,Chaves na Mão,Condomínio,Maraponga,SER10,233,4,5,2,0.0,1900000.0,2025-04-23 23:07:07.008526
01f347ef-675c-4dc4-b38d-abb74baf03ba,Chaves na Mão,Condomínio,Praia do Futuro,Outro,141,3,4,2,685.0,1017131.0,2025-04-23 23:07:07.008526
03156e47-c807-4cf7-a9c4-18bda8166c0b,Chaves na Mão,Condomínio,Cambeba,SER6,228,3,5,4,214.0,800000.0,2025-04-23 23:07:07.008526
9361918a-4347-42c0-b89c-ba3677a5169f,Chaves na Mão,Condomínio,Passaré,SER8,63,2,1,2,193.0,275000.0,2025-04-23 23:07:07.008526
f22825a3-dc84-46a2-afb3-311fa35688fe,Chaves na Mão,Condomínio,Passaré,SER8,140,3,3,3,700.0,395000.0,2025-04-23 23:07:07.008526
1ce29c47-6eef-4286-89d9-95636ec22128,Chaves na Mão,Condomínio,Dunas,Outro,117,3,4,2,802.0,999740.0,2025-04-23 23:07:07.008526
47e230fb-ab79-4480-a369-1dff599d9b44,Chaves na Mão,Condomínio,Sapiranga,SER7,144,3,4,2,1008.0,749900.0,2025-04-23 23:07:07.008526
f9fa2eb2-a2e3-434e-8417-7ce2f5a8da46,Chaves na Mão,Condomínio,Passaré,SER8,81,3,2,2,650.0,500000.0,2025-04-23 23:07:07.008526
42216076-d925-4d4f-96b5-b7c12c5567d6,Chaves na Mão,Condomínio,Alphaville Fortaleza,Outro,500,5,6,4,1350.0,5900000.0,2025-04-23 23:07:07.008526
2ac33707-c714-45f9-a16b-73f491552c84,Chaves na Mão,Condomínio,Alphaville Fortaleza,Outro,500,4,7,4,950.0,3490000.0,2025-04-23 23:07:07.008526
5fb63916-c584-4bf5-a952-52af752501b7,Chaves na Mão,Condomínio,Cidade dos Funcionários,SER6,178,3,5,5,1012.0,1100000.0,2025-04-23 23:07:07.008526
0391405e-1d35-476a-9b3a-e52b3f3c6a8e,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,84,3,2,2,340.0,369000.0,2025-04-23 23:07:07.008526
0792dcc4-16fc-4623-a0a6-ff727cbe60bd,Chaves na Mão,Condomínio,Sapiranga,SER7,254,4,5,3,1550.0,1100000.0,2025-04-23 23:07:07.008526
4cbd34d6-27da-42a3-92b7-7977c62868ef,Chaves na Mão,Condomínio,Sabiaguaba,SER7,229,3,5,4,0.0,1349300.0,2025-04-23 23:07:07.008526
02ba12ef-cf24-4529-af88-472dcd0617fe,Chaves na Mão,Condomínio,Passaré,SER8,90,3,2,2,400.0,399000.0,2025-04-23 23:07:07.008526
b8ac51ee-69ec-4f0e-b014-d4850054dcda,Chaves na Mão,Condomínio,Passaré,SER8,80,3,3,2,195.0,80000.0,2025-04-23 23:07:07.008526
60cf8de6-6199-4278-a4ab-b2f2d8849cf1,Chaves na Mão,Condomínio,Parque Manibura,SER6,120,3,4,3,1100.0,550000.0,2025-04-23 23:07:07.008526
7810b37b-9784-45ba-8ffe-d40764e00d40,Chaves na Mão,Condomínio,São Bento,SER6,134,3,4,3,0.0,695000.0,2025-04-23 23:07:07.008526
74ecef78-1ec7-481b-bce5-de07a0f13989,Chaves na Mão,Condomínio,Mondubim,SER10,90,4,2,2,210.0,250000.0,2025-04-23 23:07:07.008526
835afbac-fae4-4108-9b21-5b582d65e4bb,Chaves na Mão,Condomínio,José de Alencar,SER6,202,4,4,4,807.0,800000.0,2025-04-23 23:07:07.008526
616dfd77-25d8-4580-b361-7561560d0c0a,Chaves na Mão,Condomínio,Maraponga,SER10,250,4,5,3,580.0,1850000.0,2025-04-23 23:07:07.008526
5d1123e5-3309-46fa-aaf7-98f6dcb7eb43,Chaves na Mão,Condomínio,Maraponga,SER10,130,3,4,3,650.0,775000.0,2025-04-23 23:07:07.008526
b478b542-ff27-4aa8-a471-4cf08a283c21,Chaves na Mão,Condomínio,Praia do Futuro,Outro,185,3,4,3,1129.0,1663727.0,2025-04-23 23:07:07.008526
1aee3c08-e0a2-4577-8406-15db9c19e2e6,Chaves na Mão,Condomínio,Maraponga,SER10,150,4,4,2,50.0,590000.0,2025-04-23 23:07:07.008526
5fa4064e-89a5-4e10-bcf1-aea5e70bcff6,Chaves na Mão,Condomínio,Passaré,SER8,78,2,1,1,214.0,200000.0,2025-04-23 23:07:07.008526
21800bc6-3db8-49b1-8697-9626da015ff2,Chaves na Mão,Condomínio,Dunas,Outro,117,3,3,2,685.0,999740.0,2025-04-23 23:07:07.008526
e6811a1e-a791-4aeb-b4f7-ecf9a1f18c78,Chaves na Mão,Condomínio,Jangurussu,SER9,67,2,2,1,0.0,220000.0,2025-04-23 23:07:07.008526
cd54db3d-86c1-4b26-9e56-7ccae08d60d5,Chaves na Mão,Condomínio,Praia do Futuro,Outro,140,3,4,2,0.0,1017000.0,2025-04-23 23:07:07.008526
89d7cfe4-702d-4011-84dc-f837a356e315,Chaves na Mão,Condomínio,Edson Queiroz,SER7,200,4,4,4,1900.0,1100000.0,2025-04-23 23:07:07.008526
2ea70b86-b1ca-44ca-9bff-d733c1026e88,Chaves na Mão,Condomínio,Maraponga,SER10,86,3,3,2,0.0,560000.0,2025-04-23 23:07:07.008526
580ea474-c2de-436c-b50c-b97faca20f6d,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,187,3,4,3,1290.0,978000.0,2025-04-23 23:07:07.008526
d01ea159-e7e5-4b21-84c9-ff626a720e0f,Chaves na Mão,Condomínio,de Lourdes,SER2,380,5,5,4,2350.0,2700000.0,2025-04-23 23:07:07.008526
b58ff1a2-ec5e-4522-ac5d-bfcb23b2f4e7,Chaves na Mão,Condomínio,Passaré,SER8,59,2,3,2,366.0,280000.0,2025-04-23 23:07:07.008526
95d7e09a-6f95-4180-b6c0-1f2cc9b82901,Chaves na Mão,Condomínio,Mondubim,SER10,150,4,4,1,0.0,590000.0,2025-04-23 23:07:07.008526
3a7936b3-1586-45e7-a94c-b237dfc564be,Chaves na Mão,Condomínio,Engenheiro Luciano Cavalcante,SER7,250,4,4,2,1150.0,1600000.0,2025-04-23 23:07:07.008526
8535fb83-1be4-4a8f-9e52-c38093b43f1d,Chaves na Mão,Condomínio,Presidente Kennedy,SER3,300,4,4,2,1100.0,1400000.0,2025-04-23 23:07:07.008526
945b24cb-68a7-411f-afec-b74bcff0cbef,Chaves na Mão,Condomínio,Maraponga,SER10,209,4,4,3,600.0,1450000.0,2025-04-23 23:07:07.008526
d4e09e29-bd23-45d2-b3ff-54c4ed9b81c2,Chaves na Mão,Condomínio,Sapiranga,SER7,277,3,4,3,1900.0,1200000.0,2025-04-23 23:07:07.008526
e175aa1d-1679-4d5a-89f2-3d65c9536934,Chaves na Mão,Condomínio,Maraponga,SER10,240,4,6,2,700.0,1950000.0,2025-04-23 23:07:07.008526
2903bd18-a7f3-4439-b8ff-8b6bed306851,Chaves na Mão,Condomínio,Sapiranga,SER7,186,3,4,4,50.0,1158286.0,2025-04-23 23:07:07.008526
8723f3fa-2e90-4c36-ab94-375ec8da18ae,Chaves na Mão,Condomínio,Sabiaguaba,SER7,190,4,4,3,1050.0,998000.0,2025-04-23 23:07:07.008526
6f37381d-553e-4283-bf6a-7a463e4b1ee6,Chaves na Mão,Condomínio,Sapiranga,SER7,150,3,4,2,0.0,820000.0,2025-04-23 23:07:07.008526
cad5d086-79a3-4af9-87d4-6151a809cadb,Chaves na Mão,Condomínio,Prefeito José Walter,SER8,60,2,2,2,280.0,255000.0,2025-04-23 23:07:07.008526
1674ab12-6606-4da9-ab1d-7e18993f5d4a,Chaves na Mão,Condomínio,Alphaville Fortaleza,Outro,502,5,7,4,1350.0,3790000.0,2025-04-23 23:07:07.008526
